customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,dataset
4008,2022-05-17,YYC-NW,5,0.29,211.07,bookstore_customers
4009,2022-06-18,YYC-DT,8,0.24,258.96,bookstore_customers
4010,2019-06-17,YYC-DT,10,0.13,95.51,bookstore_customers
4011,2019-11-02,YYC-DT,5,0.29,134.24,bookstore_customers
4012,2021-08-01,YYC-DT,10,0.28,42.42,bookstore_customers
4013,2021-10-17,YYC-DT,16,0.29,167.77,bookstore_customers
4014,2021-04-19,YYC-SE,6,0.22,104.16,bookstore_customers
4015,2021-12-29,YYC-DT,4,0.27,276.28,bookstore_customers
4016,2024-12-10,YYC-DT,2,0.07,22.11,bookstore_customers
4017,2021-01-13,YYC-NW,13,0.42,299.89,bookstore_customers
4018,2019-11-07,YYC-NW,7,0.2,126.25,bookstore_customers
4019,2021-06-13,YYC-NW,14,0.31,87.09,bookstore_customers
4020,2024-10-16,YYC-SE,5,0.15,98.56,bookstore_customers
4021,2020-05-13,YYC-NW,2,0.25,155.53,bookstore_customers
4022,2021-06-10,YYC-SE,6,0.27,95.64,bookstore_customers
4023,2022-02-05,YYC-SE,2,0.34,207.87,bookstore_customers
4024,2020-06-13,YYC-NW,14,0.22,302.43,bookstore_customers
4025,2023-02-02,YYC-NW,23,0.21,220.87,bookstore_customers
4026,2024-07-31,YYC-NW,9,0.15,102.82,bookstore_customers
4027,2023-02-16,YYC-DT,6,0.22,138.19,bookstore_customers
4028,2023-07-09,YYC-NW,10,0.26,227.85,bookstore_customers
4029,2020-01-03,YYC-DT,2,0.4,201.0,bookstore_customers
4030,2023-08-27,YYC-DT,3,0.44,291.64,bookstore_customers
4031,2022-02-28,YYC-NW,11,0.32,93.43,bookstore_customers
4032,2024-12-21,YYC-NW,11,0.22,117.41,bookstore_customers
4033,2020-05-20,YYC-DT,14,0.14,22.43,bookstore_customers
4034,2024-12-09,YYC-SE,9,0.14,80.25,bookstore_customers
4035,2019-02-13,YYC-SE,5,0.39,102.18,bookstore_customers
4036,2022-08-24,YYC-SE,3,0.27,111.91,bookstore_customers
4037,2023-09-06,YYC-DT,4,0.08,145.59,bookstore_customers
4038,2022-01-07,YYC-NW,12,0.35,136.58,bookstore_customers
4039,2019-04-06,YYC-NW,18,0.11,168.46,bookstore_customers
4040,2024-05-13,YYC-SE,8,0.18,177.43,bookstore_customers
4041,2019-08-03,YYC-SE,10,0.37,112.99,bookstore_customers
4042,2022-03-09,YYC-NW,17,0.35,248.74,bookstore_customers
4043,2021-10-16,YYC-NW,16,0.19,209.83,bookstore_customers
4044,2024-02-08,YYC-DT,7,0.25,90.57,bookstore_customers
4045,2019-04-12,YYC-NW,7,0.11,186.32,bookstore_customers
4046,2024-07-27,YYC-DT,10,0.24,187.22,bookstore_customers
4047,2023-07-12,YYC-DT,14,0.24,143.4,bookstore_customers
4048,2020-06-04,YYC-NW,13,0.32,201.04,bookstore_customers
4049,2023-04-10,YYC-DT,10,0.14,203.01,bookstore_customers
4050,2019-03-20,YYC-NW,7,0.25,208.26,bookstore_customers
4051,2024-09-02,YYC-NW,9,0.68,302.4,bookstore_customers
4052,2022-02-28,YYC-SE,0,0.32,85.46,bookstore_customers
4053,2022-05-12,YYC-NW,1,0.52,151.41,bookstore_customers
4054,2020-10-09,YYC-DT,2,0.28,41.76,bookstore_customers
4055,2020-08-02,YYC-DT,7,0.34,52.72,bookstore_customers
4056,2020-06-17,YYC-DT,6,0.63,41.56,bookstore_customers
4057,2022-08-16,YYC-NW,2,0.02,210.23,bookstore_customers
4058,2019-03-19,YYC-NW,9,0.36,126.05,bookstore_customers
4059,2021-07-26,YYC-SE,6,0.28,54.49,bookstore_customers
4060,2020-06-09,YYC-DT,12,0.18,164.55,bookstore_customers
4061,2021-11-10,YYC-SE,10,0.25,65.86,bookstore_customers
4062,2020-05-06,YYC-DT,11,0.45,123.52,bookstore_customers
4063,2024-11-06,YYC-DT,7,0.37,98.33,bookstore_customers
4064,2021-12-02,YYC-DT,7,0.23,430.16,bookstore_customers
4065,2023-06-22,YYC-DT,14,0.24,147.78,bookstore_customers
4066,2024-09-12,YYC-DT,0,0.56,133.04,bookstore_customers
4067,2024-09-30,YYC-SE,9,0.3,96.03,bookstore_customers
4068,2022-09-11,YYC-NW,0,0.38,80.34,bookstore_customers
4069,2023-07-26,YYC-DT,4,0.35,55.02,bookstore_customers
4070,2021-03-12,YYC-SE,17,0.36,147.44,bookstore_customers
4071,2020-05-15,YYC-NW,7,0.14,191.48,bookstore_customers
4072,2019-05-28,YYC-DT,5,0.08,214.49,bookstore_customers
4073,2024-12-04,YYC-DT,17,0.15,158.81,bookstore_customers
4074,2022-04-22,YYC-NW,8,0.57,409.1,bookstore_customers
4075,2020-03-16,YYC-DT,6,0.87,122.91,bookstore_customers
4076,2024-10-24,YYC-NW,13,0.2,50.51,bookstore_customers
4077,2023-11-10,YYC-NW,12,0.44,449.61,bookstore_customers
4078,2024-10-09,YYC-DT,3,0.18,151.71,bookstore_customers
4079,2022-03-16,YYC-DT,7,0.25,161.07,bookstore_customers
4080,2021-12-12,YYC-DT,13,0.39,104.86,bookstore_customers
4081,2020-08-23,YYC-DT,17,0.52,213.23,bookstore_customers
4082,2024-03-25,YYC-NW,10,0.19,20.7,bookstore_customers
4083,2023-12-24,YYC-NW,1,0.41,171.49,bookstore_customers
4084,2022-10-05,YYC-NW,12,0.21,109.03,bookstore_customers
4085,2024-06-13,YYC-SE,16,0.02,335.62,bookstore_customers
4086,2023-03-06,YYC-NW,5,0.3,139.03,bookstore_customers
4087,2023-09-12,YYC-SE,7,0.26,20.99,bookstore_customers
4088,2024-03-11,YYC-SE,1,0.42,233.1,bookstore_customers
4089,2022-10-21,YYC-SE,15,0.4,58.97,bookstore_customers
4090,2019-07-15,YYC-DT,13,0.28,168.03,bookstore_customers
4091,2024-02-07,YYC-DT,12,0.19,167.02,bookstore_customers
4092,2024-12-25,YYC-NW,4,0.3,96.09,bookstore_customers
4093,2022-01-28,YYC-NW,8,0.34,163.15,bookstore_customers
4094,2019-06-02,YYC-SE,19,0.22,283.41,bookstore_customers
4095,2023-11-16,YYC-NW,8,0.16,202.06,bookstore_customers
4096,2022-10-19,YYC-NW,12,0.22,62.99,bookstore_customers
4097,2020-02-17,YYC-DT,8,0.31,40.17,bookstore_customers
4098,2019-11-26,YYC-NW,0,0.02,47.95,bookstore_customers
4099,2019-11-13,YYC-DT,5,0.48,203.57,bookstore_customers
4100,2020-11-14,YYC-SE,13,0.4,182.26,bookstore_customers
4101,2019-08-21,YYC-DT,12,0.21,328.78,bookstore_customers
4102,2024-02-20,YYC-DT,3,0.09,71.69,bookstore_customers
4103,2021-06-08,YYC-DT,9,0.2,95.28,bookstore_customers
4104,2019-07-04,YYC-NW,12,0.21,72.79,bookstore_customers
4105,2020-08-02,YYC-NW,4,0.24,132.84,bookstore_customers
4106,2021-09-06,YYC-NW,10,0.07,228.29,bookstore_customers
4107,2019-06-20,YYC-DT,6,0.27,67.06,bookstore_customers
4108,2020-10-10,YYC-DT,9,0.38,169.73,bookstore_customers
4109,2019-05-16,YYC-NW,0,0.04,270.19,bookstore_customers
4110,2023-11-10,YYC-SE,9,0.14,54.29,bookstore_customers
4111,2021-03-01,YYC-NW,1,0.21,184.94,bookstore_customers
4112,2022-07-02,YYC-DT,14,0.48,193.03,bookstore_customers
4113,2022-10-03,YYC-DT,10,0.18,240.37,bookstore_customers
4114,2022-06-04,YYC-SE,0,0.2,148.92,bookstore_customers
4115,2022-04-29,YYC-NW,18,0.07,145.46,bookstore_customers
4116,2022-11-20,YYC-DT,1,0.23,45.87,bookstore_customers
4117,2023-03-12,YYC-NW,8,0.09,194.51,bookstore_customers
4118,2022-12-22,YYC-DT,15,0.29,178.69,bookstore_customers
4119,2020-02-12,YYC-SE,5,0.32,169.36,bookstore_customers
4120,2021-02-06,YYC-SE,10,0.39,115.18,bookstore_customers
4121,2021-05-09,YYC-DT,11,0.13,295.64,bookstore_customers
4122,2019-07-13,YYC-SE,10,0.28,21.4,bookstore_customers
4123,2019-09-07,YYC-DT,10,0.33,92.35,bookstore_customers
4124,2020-08-20,YYC-SE,13,0.43,166.73,bookstore_customers
4125,2019-11-27,YYC-SE,9,0.17,55.47,bookstore_customers
4126,2020-04-14,YYC-DT,4,0.23,366.06,bookstore_customers
4127,2020-06-06,YYC-DT,2,0.23,71.62,bookstore_customers
4128,2021-02-17,YYC-NW,11,0.23,107.41,bookstore_customers
4129,2024-05-03,YYC-NW,17,0.16,187.72,bookstore_customers
4130,2022-12-01,YYC-NW,2,0.23,72.94,bookstore_customers
4131,2022-01-18,YYC-SE,3,0.46,86.92,bookstore_customers
4132,2023-08-09,YYC-NW,6,0.14,95.47,bookstore_customers
4133,2024-04-16,YYC-NW,12,0.12,142.96,bookstore_customers
4134,2023-05-13,YYC-DT,2,0.52,80.52,bookstore_customers
4135,2022-05-02,YYC-NW,6,0.18,113.79,bookstore_customers
4136,2020-09-04,YYC-DT,5,0.09,226.47,bookstore_customers
4137,2020-01-28,YYC-NW,4,0.26,218.91,bookstore_customers
4138,2019-04-27,YYC-NW,2,0.29,228.16,bookstore_customers
4139,2020-06-18,YYC-SE,3,0.2,66.44,bookstore_customers
4140,2021-11-13,YYC-NW,3,0.43,84.79,bookstore_customers
4141,2020-11-17,YYC-SE,14,0.2,109.78,bookstore_customers
4142,2023-12-26,YYC-SE,1,0.3,156.32,bookstore_customers
4143,2020-12-30,YYC-DT,5,0.09,5.46,bookstore_customers
4144,2020-12-22,YYC-DT,11,0.57,412.84,bookstore_customers
4145,2024-05-05,YYC-DT,9,0.08,96.27,bookstore_customers
4146,2021-08-19,YYC-SE,18,0.15,6.52,bookstore_customers
4147,2021-02-06,YYC-DT,10,0.13,24.71,bookstore_customers
4148,2022-12-04,YYC-DT,5,0.16,31.15,bookstore_customers
4149,2024-01-12,YYC-DT,9,0.34,123.28,bookstore_customers
4150,2019-12-03,YYC-NW,10,0.19,50.92,bookstore_customers
4151,2019-02-03,YYC-NW,4,0.33,61.71,bookstore_customers
4152,2024-10-27,YYC-SE,8,0.1,157.73,bookstore_customers
4153,2019-02-27,YYC-DT,6,0.48,98.58,bookstore_customers
4154,2020-08-31,YYC-DT,10,0.27,266.49,bookstore_customers
4155,2022-06-14,YYC-NW,12,0.17,223.01,bookstore_customers
4156,2024-08-05,YYC-SE,9,0.34,46.6,bookstore_customers
4157,2020-01-04,YYC-NW,9,0.07,137.5,bookstore_customers
4158,2024-03-29,YYC-NW,15,0.17,187.18,bookstore_customers
4159,2019-06-12,YYC-SE,10,0.27,83.37,bookstore_customers
4160,2023-07-15,YYC-NW,9,0.45,66.01,bookstore_customers
4161,2024-05-13,YYC-NW,3,0.26,133.49,bookstore_customers
4162,2020-06-18,YYC-DT,9,0.14,187.69,bookstore_customers
4163,2022-02-28,YYC-DT,4,0.38,54.82,bookstore_customers
4164,2023-04-03,YYC-SE,12,0.2,151.9,bookstore_customers
4165,2019-10-18,YYC-DT,2,0.04,253.8,bookstore_customers
4166,2023-02-01,YYC-DT,0,0.41,186.7,bookstore_customers
4167,2019-01-03,YYC-NW,11,0.26,61.18,bookstore_customers
4168,2019-12-08,YYC-DT,12,0.64,96.98,bookstore_customers
4169,2020-04-12,YYC-DT,9,0.52,199.17,bookstore_customers
4170,2022-01-01,YYC-NW,22,0.21,65.46,bookstore_customers
4171,2019-02-18,YYC-DT,6,0.21,228.83,bookstore_customers
4172,2020-10-28,YYC-DT,1,0.21,169.97,bookstore_customers
4173,2019-03-28,YYC-NW,3,0.34,179.25,bookstore_customers
4174,2020-10-31,YYC-NW,8,0.41,268.4,bookstore_customers
4175,2021-09-15,YYC-DT,16,0.38,106.71,bookstore_customers
4176,2022-08-31,YYC-NW,3,0.24,66.69,bookstore_customers
4177,2019-03-05,YYC-SE,5,0.21,108.44,bookstore_customers
4178,2022-05-23,YYC-DT,15,0.11,53.43,bookstore_customers
4179,2023-01-31,YYC-DT,10,0.42,123.64,bookstore_customers
4180,2023-05-11,YYC-DT,8,0.67,353.0,bookstore_customers
4181,2019-12-17,YYC-SE,7,0.28,108.21,bookstore_customers
4182,2020-02-08,YYC-SE,9,0.26,67.5,bookstore_customers
4183,2024-10-23,YYC-SE,10,0.26,111.56,bookstore_customers
4184,2023-01-28,YYC-SE,10,0.06,302.24,bookstore_customers
4185,2024-09-01,YYC-NW,5,0.51,84.26,bookstore_customers
4186,2021-08-30,YYC-NW,7,0.13,249.35,bookstore_customers
4187,2021-01-17,YYC-DT,12,0.15,25.18,bookstore_customers
4188,2022-03-09,YYC-DT,3,0.23,91.54,bookstore_customers
4189,2021-10-25,YYC-DT,11,0.37,356.86,bookstore_customers
4190,2023-12-25,YYC-DT,1,0.46,156.01,bookstore_customers
4191,2022-01-27,YYC-DT,8,0.27,145.95,bookstore_customers
4192,2023-08-27,YYC-DT,13,0.21,106.55,bookstore_customers
4193,2022-07-29,YYC-NW,11,0.44,91.37,bookstore_customers
4194,2019-12-13,YYC-SE,10,0.22,35.27,bookstore_customers
4195,2024-03-24,YYC-DT,3,0.35,254.22,bookstore_customers
4196,2024-03-30,YYC-NW,9,0.43,552.97,bookstore_customers
4197,2023-05-22,YYC-SE,1,0.09,137.23,bookstore_customers
4198,2023-05-03,YYC-NW,18,0.3,156.23,bookstore_customers
4199,2019-10-15,YYC-DT,0,0.3,87.55,bookstore_customers
4200,2020-02-12,YYC-DT,2,0.29,232.75,bookstore_customers
4201,2023-03-08,YYC-DT,1,0.1,14.26,bookstore_customers
4202,2024-11-24,YYC-NW,5,0.46,102.45,bookstore_customers
4203,2024-12-29,YYC-NW,2,0.1,200.97,bookstore_customers
4204,2023-04-01,YYC-DT,12,0.34,339.58,bookstore_customers
4205,2021-08-31,YYC-DT,12,0.27,91.45,bookstore_customers
4206,2019-06-15,YYC-NW,0,0.12,129.43,bookstore_customers
4207,2022-03-20,YYC-NW,9,0.45,198.71,bookstore_customers
4208,2020-06-18,YYC-DT,12,0.34,37.43,bookstore_customers
4209,2019-11-14,YYC-DT,4,0.25,119.08,bookstore_customers
4210,2019-10-13,YYC-NW,2,0.38,83.92,bookstore_customers
4211,2020-11-21,YYC-DT,16,0.23,290.39,bookstore_customers
4212,2019-10-16,YYC-NW,0,0.63,160.58,bookstore_customers
4213,2020-12-14,YYC-DT,10,0.51,73.45,bookstore_customers
4214,2022-10-03,YYC-DT,3,0.12,90.07,bookstore_customers
4215,2019-07-08,YYC-DT,5,0.33,95.26,bookstore_customers
4216,2023-10-15,YYC-SE,7,0.34,194.78,bookstore_customers
4217,2021-08-21,YYC-DT,4,0.21,62.75,bookstore_customers
4218,2021-08-20,YYC-SE,4,0.23,190.89,bookstore_customers
4219,2019-12-23,YYC-NW,11,0.31,102.43,bookstore_customers
4220,2020-07-03,YYC-NW,5,0.44,134.66,bookstore_customers
4221,2019-06-29,YYC-DT,0,0.58,119.35,bookstore_customers
4222,2021-10-28,YYC-DT,2,0.1,111.78,bookstore_customers
4223,2023-11-18,YYC-NW,2,0.5,86.36,bookstore_customers
4224,2024-05-15,YYC-DT,5,0.17,138.85,bookstore_customers
4225,2023-01-06,YYC-SE,8,0.39,476.58,bookstore_customers
4226,2019-08-15,YYC-DT,8,0.52,266.78,bookstore_customers
4227,2019-07-18,YYC-DT,2,0.31,35.96,bookstore_customers
4228,2024-07-19,YYC-SE,14,0.13,68.17,bookstore_customers
4229,2023-03-24,YYC-DT,11,0.26,291.47,bookstore_customers
4230,2021-06-15,YYC-DT,3,0.56,52.21,bookstore_customers
4231,2022-10-20,YYC-DT,5,0.52,94.27,bookstore_customers
4232,2024-12-24,YYC-NW,3,0.29,89.3,bookstore_customers
4233,2021-11-10,YYC-SE,14,0.44,43.51,bookstore_customers
4234,2021-03-21,YYC-DT,1,0.38,60.15,bookstore_customers
4235,2019-04-12,YYC-NW,3,0.21,114.53,bookstore_customers
4236,2024-02-10,YYC-SE,11,0.18,243.7,bookstore_customers
4237,2024-09-10,YYC-SE,8,0.13,153.05,bookstore_customers
4238,2021-12-15,YYC-NW,12,0.6,176.14,bookstore_customers
4239,2022-04-12,YYC-DT,6,0.54,93.62,bookstore_customers
4240,2024-12-30,YYC-SE,12,0.22,41.19,bookstore_customers
4241,2023-07-13,YYC-DT,13,0.15,184.45,bookstore_customers
4242,2023-05-31,YYC-NW,10,0.1,332.15,bookstore_customers
4243,2019-01-24,YYC-NW,10,0.43,398.15,bookstore_customers
4244,2023-05-04,YYC-NW,7,0.37,258.01,bookstore_customers
4245,2023-12-29,YYC-DT,3,0.68,447.85,bookstore_customers
4246,2021-05-20,YYC-DT,9,0.29,134.04,bookstore_customers
4247,2023-02-06,YYC-NW,3,0.14,105.55,bookstore_customers
4248,2019-01-10,YYC-DT,1,0.4,113.62,bookstore_customers
4249,2021-03-14,YYC-NW,8,0.26,43.26,bookstore_customers
4250,2022-07-22,YYC-DT,4,0.21,242.35,bookstore_customers
4251,2021-01-28,YYC-DT,7,0.24,28.01,bookstore_customers
4252,2022-11-16,YYC-NW,8,0.03,524.3,bookstore_customers
4253,2021-03-22,YYC-SE,0,0.34,278.82,bookstore_customers
4254,2022-02-24,YYC-NW,1,0.38,198.65,bookstore_customers
4255,2023-11-18,YYC-SE,9,0.23,76.36,bookstore_customers
4256,2023-06-29,YYC-SE,9,0.39,311.47,bookstore_customers
4257,2022-03-27,YYC-DT,14,0.57,204.55,bookstore_customers
4258,2023-01-22,YYC-DT,0,0.37,82.96,bookstore_customers
4259,2022-11-17,YYC-SE,11,0.02,90.72,bookstore_customers
4260,2021-03-12,YYC-NW,10,0.58,310.42,bookstore_customers
4261,2023-05-13,YYC-SE,12,0.22,172.01,bookstore_customers
4262,2019-01-29,YYC-DT,11,0.43,121.91,bookstore_customers
4263,2021-08-30,YYC-DT,13,0.05,299.52,bookstore_customers
4264,2021-11-15,YYC-NW,6,0.27,98.46,bookstore_customers
4265,2023-07-30,YYC-SE,4,0.19,65.9,bookstore_customers
4266,2020-09-03,YYC-DT,15,0.31,173.28,bookstore_customers
4267,2021-12-29,YYC-NW,6,0.05,71.82,bookstore_customers
4268,2019-12-12,YYC-DT,16,0.17,180.29,bookstore_customers
4269,2020-12-27,YYC-DT,19,0.09,175.04,bookstore_customers
4270,2023-09-24,YYC-DT,4,0.16,87.8,bookstore_customers
4271,2020-05-27,YYC-DT,8,0.63,35.05,bookstore_customers
4272,2020-09-12,YYC-NW,5,0.19,308.17,bookstore_customers
4273,2023-03-26,YYC-DT,8,0.18,164.25,bookstore_customers
4274,2022-11-26,YYC-DT,0,0.36,120.55,bookstore_customers
4275,2021-02-26,YYC-DT,11,0.29,208.52,bookstore_customers
4276,2019-11-25,YYC-NW,0,0.27,121.7,bookstore_customers
4277,2021-02-22,YYC-NW,11,0.27,84.33,bookstore_customers
4278,2020-09-04,YYC-DT,6,0.28,322.12,bookstore_customers
4279,2023-11-21,YYC-NW,7,0.11,146.31,bookstore_customers
4280,2023-07-06,YYC-SE,0,0.24,102.04,bookstore_customers
4281,2022-11-14,YYC-NW,2,0.15,85.84,bookstore_customers
4282,2022-02-26,YYC-NW,10,0.43,37.73,bookstore_customers
4283,2019-08-23,YYC-NW,7,0.17,306.18,bookstore_customers
4284,2020-02-19,YYC-DT,5,0.59,94.24,bookstore_customers
4285,2022-09-21,YYC-SE,18,0.43,298.94,bookstore_customers
4286,2021-03-18,YYC-DT,25,0.2,234.92,bookstore_customers
4287,2022-02-23,YYC-DT,8,0.51,8.28,bookstore_customers
4288,2019-04-29,YYC-DT,10,0.42,377.24,bookstore_customers
4289,2020-08-17,YYC-DT,15,0.5,124.39,bookstore_customers
4290,2020-02-05,YYC-NW,3,0.21,290.03,bookstore_customers
4291,2022-03-12,YYC-SE,14,0.41,364.45,bookstore_customers
4292,2022-02-02,YYC-DT,12,0.21,143.18,bookstore_customers
4293,2021-10-02,YYC-DT,6,0.49,207.87,bookstore_customers
4294,2019-09-21,YYC-NW,15,0.43,174.63,bookstore_customers
4295,2023-05-02,YYC-DT,9,0.25,134.59,bookstore_customers
4296,2019-06-02,YYC-DT,2,0.13,49.04,bookstore_customers
4297,2023-05-07,YYC-DT,18,0.21,61.13,bookstore_customers
4298,2023-03-05,YYC-DT,9,0.11,105.15,bookstore_customers
4299,2020-08-05,YYC-DT,8,0.47,54.55,bookstore_customers
4300,2022-05-06,YYC-SE,0,0.33,39.69,bookstore_customers
4301,2023-08-20,YYC-DT,12,0.47,39.45,bookstore_customers
4302,2024-09-18,YYC-NW,12,0.32,119.63,bookstore_customers
4303,2022-05-14,YYC-DT,10,0.14,54.53,bookstore_customers
4304,2019-02-18,YYC-DT,1,0.41,292.88,bookstore_customers
4305,2020-07-31,YYC-DT,13,0.17,65.61,bookstore_customers
4306,2019-07-12,YYC-DT,10,0.23,263.31,bookstore_customers
4307,2022-12-16,YYC-SE,3,0.08,90.51,bookstore_customers
4308,2021-06-03,YYC-NW,2,0.09,211.28,bookstore_customers
4309,2023-05-16,YYC-SE,6,0.25,285.76,bookstore_customers
4310,2021-03-13,YYC-SE,0,0.27,184.93,bookstore_customers
4311,2022-06-27,YYC-DT,9,0.29,110.7,bookstore_customers
4312,2019-06-14,YYC-DT,5,0.2,327.87,bookstore_customers
4313,2020-07-27,YYC-NW,8,0.17,194.94,bookstore_customers
4314,2022-12-27,YYC-DT,8,0.19,222.28,bookstore_customers
4315,2021-01-05,YYC-SE,10,0.21,98.21,bookstore_customers
4316,2020-07-04,YYC-NW,5,0.19,51.15,bookstore_customers
4317,2021-11-13,YYC-DT,7,0.49,271.78,bookstore_customers
4318,2022-08-23,YYC-NW,5,0.54,116.22,bookstore_customers
4319,2022-01-06,YYC-DT,3,0.47,533.99,bookstore_customers
4320,2022-06-01,YYC-DT,8,0.19,330.87,bookstore_customers
4321,2019-09-13,YYC-SE,14,0.35,95.84,bookstore_customers
4322,2023-05-12,YYC-DT,4,0.12,345.9,bookstore_customers
4323,2020-07-04,YYC-DT,9,0.12,253.13,bookstore_customers
4324,2022-02-07,YYC-SE,4,0.23,81.21,bookstore_customers
4325,2020-03-15,YYC-DT,7,0.1,254.38,bookstore_customers
4326,2024-05-11,YYC-DT,8,0.16,103.13,bookstore_customers
4327,2024-02-04,YYC-SE,10,0.46,209.47,bookstore_customers
4328,2020-10-16,YYC-SE,5,0.3,74.59,bookstore_customers
4329,2021-09-17,YYC-DT,8,0.41,221.31,bookstore_customers
4330,2019-08-23,YYC-DT,15,0.61,205.18,bookstore_customers
4331,2024-08-17,YYC-NW,16,0.13,122.49,bookstore_customers
4332,2019-05-16,YYC-NW,4,0.55,81.52,bookstore_customers
4333,2020-02-04,YYC-DT,7,0.15,140.26,bookstore_customers
4334,2021-09-23,YYC-NW,12,0.49,227.17,bookstore_customers
4335,2024-07-28,YYC-SE,9,0.32,109.5,bookstore_customers
4336,2019-02-17,YYC-DT,5,0.13,62.92,bookstore_customers
4337,2022-09-05,YYC-NW,6,0.17,118.14,bookstore_customers
4338,2024-05-08,YYC-DT,4,0.36,74.96,bookstore_customers
4339,2020-08-15,YYC-DT,17,0.37,118.42,bookstore_customers
4340,2020-11-05,YYC-SE,10,0.36,449.3,bookstore_customers
4341,2020-01-04,YYC-DT,9,0.27,114.69,bookstore_customers
4342,2020-10-02,YYC-NW,8,0.71,152.35,bookstore_customers
4343,2022-03-28,YYC-DT,8,0.32,229.94,bookstore_customers
4344,2020-08-15,YYC-DT,11,0.28,101.14,bookstore_customers
4345,2019-11-13,YYC-SE,13,0.3,120.95,bookstore_customers
4346,2021-04-10,YYC-DT,5,0.02,125.12,bookstore_customers
4347,2021-12-02,YYC-NW,1,0.22,28.42,bookstore_customers
4348,2021-09-23,YYC-DT,2,0.5,95.4,bookstore_customers
4349,2024-10-29,YYC-DT,5,0.38,68.25,bookstore_customers
4350,2020-09-07,YYC-DT,7,0.26,24.58,bookstore_customers
4351,2024-10-02,YYC-SE,20,0.13,77.14,bookstore_customers
4352,2024-10-06,YYC-NW,7,0.35,82.4,bookstore_customers
4353,2019-04-23,YYC-DT,8,0.12,130.66,bookstore_customers
4354,2022-03-23,YYC-DT,11,0.48,35.08,bookstore_customers
4355,2021-06-13,YYC-DT,9,0.18,129.59,bookstore_customers
4356,2020-11-21,YYC-DT,10,0.46,131.21,bookstore_customers
4357,2019-08-16,YYC-DT,10,0.08,199.62,bookstore_customers
4358,2021-11-30,YYC-DT,4,0.15,97.02,bookstore_customers
4359,2021-08-31,YYC-SE,10,0.36,140.97,bookstore_customers
4360,2023-03-17,YYC-SE,7,0.37,218.81,bookstore_customers
4361,2023-12-28,YYC-NW,4,0.19,268.63,bookstore_customers
4362,2021-01-11,YYC-SE,4,0.09,117.83,bookstore_customers
4363,2024-02-05,YYC-NW,15,0.24,42.71,bookstore_customers
4364,2019-03-29,YYC-NW,4,0.15,128.68,bookstore_customers
4365,2021-05-05,YYC-SE,0,0.32,274.18,bookstore_customers
4366,2020-02-10,YYC-NW,9,0.49,113.63,bookstore_customers
4367,2020-08-04,YYC-NW,9,0.22,93.82,bookstore_customers
4368,2019-11-22,YYC-DT,7,0.35,44.95,bookstore_customers
4369,2020-12-26,YYC-DT,11,0.29,125.86,bookstore_customers
4370,2021-07-28,YYC-DT,8,0.48,206.64,bookstore_customers
4371,2022-10-04,YYC-SE,10,0.22,466.39,bookstore_customers
4372,2022-09-11,YYC-DT,10,0.16,83.35,bookstore_customers
4373,2024-11-19,YYC-DT,6,0.54,208.62,bookstore_customers
4374,2020-02-09,YYC-NW,12,0.2,143.59,bookstore_customers
4375,2022-07-04,YYC-DT,7,0.23,164.63,bookstore_customers
4376,2020-10-25,YYC-NW,3,0.44,117.28,bookstore_customers
4377,2020-05-27,YYC-SE,4,0.33,202.78,bookstore_customers
4378,2023-08-26,YYC-NW,9,0.11,162.78,bookstore_customers
4379,2022-07-18,YYC-NW,7,0.2,44.16,bookstore_customers
4380,2023-07-25,YYC-DT,8,0.17,216.89,bookstore_customers
4381,2020-03-17,YYC-SE,6,0.27,69.94,bookstore_customers
4382,2021-10-24,YYC-DT,4,0.14,84.35,bookstore_customers
4383,2019-06-08,YYC-NW,5,0.54,79.15,bookstore_customers
4384,2021-09-01,YYC-NW,0,0.38,24.15,bookstore_customers
4385,2022-08-11,YYC-DT,7,0.52,190.38,bookstore_customers
4386,2020-08-15,YYC-DT,3,0.04,88.62,bookstore_customers
4387,2023-05-10,YYC-SE,7,0.1,83.38,bookstore_customers
4388,2021-03-23,YYC-DT,6,0.12,44.32,bookstore_customers
4389,2024-09-20,YYC-SE,11,0.28,90.98,bookstore_customers
4390,2021-07-10,YYC-SE,22,0.46,117.54,bookstore_customers
4391,2023-03-30,YYC-NW,5,0.25,127.95,bookstore_customers
4392,2022-08-09,YYC-NW,8,0.25,116.27,bookstore_customers
4393,2022-12-18,YYC-DT,4,0.08,47.24,bookstore_customers
4394,2023-02-10,YYC-DT,4,0.03,142.37,bookstore_customers
4395,2022-06-06,YYC-DT,12,0.36,134.25,bookstore_customers
4396,2020-06-21,YYC-NW,6,0.2,128.94,bookstore_customers
4397,2024-03-22,YYC-DT,7,0.2,195.48,bookstore_customers
4398,2020-10-10,YYC-NW,10,0.11,25.54,bookstore_customers
4399,2022-06-30,YYC-DT,11,0.23,54.75,bookstore_customers
4400,2022-03-16,YYC-NW,9,0.25,325.8,bookstore_customers
4401,2020-02-25,YYC-DT,7,0.73,104.93,bookstore_customers
4402,2019-02-14,YYC-SE,10,0.2,310.63,bookstore_customers
