,customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating,visit_category,recency_days,lifetime_days
3325,3326,2022-07-20,YYC-SE,9,0.35,74.71,2022-07-20,2024-11-24,Calgary SE,False,22,748.84,34.04,9,False,No Description,3.99,Sering,37,858
3326,3327,2020-04-14,ONLINE,13,0.23,77.18,2020-04-14,2023-04-15,Online,False,47,2913.78,62.0,7,False,No Description,3.47,Sering,626,1096
3327,3328,2022-07-13,YYC-DT,2,0.22,132.28,2022-07-13,2023-04-30,Calgary Downtown,False,4,224.6,56.15,1,False,No Description,4.13,Sangat Jarang,611,291
3328,3329,2019-12-26,YYC-DT,8,0.73,237.55,2019-12-26,2020-04-22,Calgary Downtown,False,40,1161.75,29.04,8,False,No Description,3.77,Sering,1714,118
3329,3330,2024-07-27,YYC-DT,13,0.14,220.83,2024-07-27,2024-11-27,Calgary Downtown,True,4,234.95,58.74,14,False,No Description,4.54,Sering,34,123
3330,3331,2019-11-17,ONLINE,18,0.41,242.89,2019-11-17,2020-03-06,Online,False,75,5467.36,72.9,18,True,Damaged Book,3.4,Sering,1761,110
3331,3332,2019-04-02,YYC-SE,7,0.67,629.02,2019-04-02,2020-11-26,Calgary SE,False,34,2820.76,82.96,8,False,No Description,3.85,Sering,1496,604
3332,3333,2024-07-28,YYC-NW,19,0.24,150.55,2024-07-28,2024-11-19,Calgary NW,False,6,489.97,81.66,10,False,No Description,4.12,Sering,42,114
3333,3334,2024-01-26,YYC-DT,10,0.67,152.25,2024-01-26,2024-10-30,Calgary Downtown,False,7,202.4,28.91,8,True,Billing Error,3.75,Sering,62,278
3334,3335,2020-08-13,ONLINE,17,0.23,97.7,2020-08-13,2023-02-09,Online,False,52,2776.05,53.39,9,False,No Description,3.55,Sering,691,910
3335,3336,2022-12-28,ONLINE,11,0.51,151.45,2022-12-28,2024-06-02,Online,False,21,1464.5,69.74,7,False,No Description,4.49,Sering,212,522
3336,3337,2022-09-22,YYC-NW,2,0.21,233.69,2022-09-22,2023-07-09,Calgary NW,False,4,209.17,52.29,2,False,No Description,4.33,Sangat Jarang,541,290
3337,3338,2021-11-16,YYC-SE,2,0.48,68.64,2021-11-16,2023-10-01,Calgary SE,False,5,327.37,65.47,2,False,No Description,3.67,Sangat Jarang,457,684
3338,3339,2024-09-28,ONLINE,9,0.42,316.32,2024-09-28,2024-03-15,Online,True,2,185.36,92.68,9,False,No Description,4.46,Sering,291,-197
3339,3340,2019-05-04,YYC-NW,9,0.05,279.84,2019-05-04,2024-01-01,Calgary NW,False,36,2817.79,78.27,10,True,Website Issue,3.47,Sering,365,1703
3340,3341,2021-08-20,YYC-NW,8,0.19,103.52,2021-08-20,2023-06-29,Calgary NW,False,28,1556.28,55.58,5,False,No Description,3.72,Jarang,551,678
3341,3342,2019-11-20,YYC-SE,5,0.09,135.41,2019-11-20,2021-12-09,Calgary SE,False,19,870.96,45.84,5,False,No Description,4.32,Jarang,1118,750
3342,3343,2024-03-07,YYC-DT,3,0.24,184.2,2024-03-07,2024-10-31,Calgary Downtown,False,2,125.11,62.56,3,True,Rude Staff,3.3,Jarang,61,238
3343,3344,2023-01-29,YYC-NW,19,0.4,192.69,2023-01-29,2024-06-23,Calgary NW,False,27,1289.96,47.78,12,False,No Description,3.69,Sering,191,511
3344,3345,2022-03-01,YYC-SE,5,0.2,19.91,2022-03-01,2022-08-04,Calgary SE,False,15,476.88,31.79,6,True,Rude Staff,3.34,Jarang,880,156
3345,3346,2024-01-05,YYC-DT,13,0.15,395.11,2024-01-05,2024-11-10,Calgary Downtown,False,14,1265.64,90.4,10,True,Website Issue,3.18,Sering,51,310
3346,3347,2022-04-11,YYC-NW,13,0.13,190.51,2022-04-11,2023-07-01,Calgary NW,False,27,1368.71,50.69,9,True,Website Issue,3.22,Sering,549,446
3347,3348,2024-09-30,YYC-NW,6,0.11,77.57,2024-09-30,2024-12-30,Calgary NW,False,1,52.14,52.14,7,False,No Description,4.05,Sering,1,91
3348,3349,2023-08-24,YYC-SE,11,0.58,309.85,2023-08-24,2024-03-05,Calgary SE,False,16,950.68,59.42,10,False,No Description,4.27,Sering,301,194
3349,3350,2024-10-13,ONLINE,3,0.83,247.47,2024-10-13,2024-02-09,Online,False,0,0.0,0.0,2,False,No Description,3.92,Sangat Jarang,326,-247
3350,3351,2023-02-02,YYC-SE,18,0.36,93.17,2023-02-02,2024-08-15,Calgary SE,True,37,1406.99,38.03,20,True,Billing Error,4.09,Sering,138,560
3351,3352,2020-01-25,YYC-DT,18,0.45,62.66,2020-01-25,2020-12-18,Calgary Downtown,False,69,6306.64,91.4,12,False,No Description,3.73,Sering,1474,328
3352,3353,2021-02-12,ONLINE,17,0.19,197.49,2021-02-12,2023-08-29,Online,False,70,6292.58,89.89,19,False,No Description,4.38,Sering,490,928
3353,3354,2020-02-21,YYC-NW,2,0.34,55.51,2020-02-21,2021-09-29,Calgary NW,False,9,541.64,60.18,2,True,Late Delivery,3.24,Sangat Jarang,1189,586
3354,3355,2021-02-24,ONLINE,18,0.25,52.87,2021-02-24,2024-09-11,Online,False,56,3724.97,66.52,11,False,No Description,3.92,Sering,111,1295
3355,3356,2020-09-23,YYC-DT,8,0.1,216.68,2020-09-23,2022-02-08,Calgary Downtown,False,24,958.41,39.93,7,False,No Description,4.12,Sering,1057,503
3356,3357,2019-12-14,YYC-SE,18,0.05,69.37,2019-12-14,2024-10-20,Calgary SE,False,98,8477.68,86.51,15,False,No Description,3.63,Sering,72,1772
3357,3358,2019-12-15,YYC-DT,17,0.15,96.46,2019-12-15,2020-05-01,Calgary Downtown,False,82,4233.46,51.63,9,False,No Description,3.69,Sering,1705,138
3358,3359,2020-11-23,YYC-SE,2,0.76,105.17,2020-11-23,2022-08-08,Calgary SE,True,6,424.57,70.76,1,True,Late Delivery,3.97,Sangat Jarang,876,623
3359,3360,2019-02-26,YYC-DT,13,0.02,245.37,2019-02-26,2020-03-20,Calgary Downtown,False,79,3907.27,49.46,14,False,No Description,4.2,Sering,1747,388
3360,3361,2021-12-05,YYC-DT,5,0.41,124.05,2021-12-05,2022-11-20,Calgary Downtown,True,10,621.26,62.13,5,False,No Description,4.5,Jarang,772,350
3361,3362,2024-08-03,YYC-SE,3,0.46,109.16,2024-08-03,2024-11-29,Calgary SE,False,1,31.79,31.79,3,True,Damaged Book,4.16,Jarang,32,118
3362,3363,2023-05-26,YYC-DT,14,0.45,141.62,2023-05-26,2024-08-06,Calgary Downtown,False,15,1143.88,76.26,13,False,No Description,3.85,Sering,147,438
3363,3364,2023-04-04,YYC-NW,14,0.23,90.09,2023-04-04,2024-05-08,Calgary NW,False,22,1517.21,68.96,13,False,No Description,4.26,Sering,237,400
3364,3365,2023-02-03,YYC-DT,17,0.09,205.68,2023-02-03,2024-12-29,Calgary Downtown,False,31,1671.6,53.92,11,True,Rude Staff,3.08,Sering,2,695
3365,3366,2019-01-17,YYC-SE,4,0.18,127.34,2019-01-17,2019-12-21,Calgary SE,False,24,1609.79,67.07,5,False,No Description,3.98,Jarang,1837,338
3366,3367,2024-04-21,YYC-SE,6,0.11,326.67,2024-04-21,2024-10-25,Calgary SE,False,3,140.26,46.75,7,False,No Description,4.58,Sering,67,187
3367,3368,2024-03-18,YYC-SE,19,0.41,80.65,2024-03-18,2024-07-25,Calgary SE,False,13,881.53,67.81,10,True,Late Delivery,3.76,Sering,159,129
3368,3369,2022-04-28,YYC-NW,7,0.29,206.06,2022-04-28,2023-04-27,Calgary NW,False,16,997.01,62.31,6,False,No Description,4.24,Jarang,614,364
3369,3370,2024-04-20,YYC-DT,7,0.19,184.1,2024-04-20,2024-10-15,Calgary Downtown,False,3,260.75,86.92,5,False,No Description,3.9,Jarang,77,178
3370,3371,2019-04-30,ONLINE,18,0.31,84.41,2019-04-30,2022-12-09,Online,False,102,5496.35,53.89,13,True,Website Issue,2.73,Sering,753,1319
3371,3372,2022-10-17,YYC-NW,11,0.27,180.6,2022-10-17,2024-05-17,Calgary NW,False,18,485.4,26.97,10,False,No Description,3.94,Sering,228,578
3372,3373,2022-05-22,YYC-NW,5,0.33,95.85,2022-05-22,2022-11-17,Calgary NW,False,10,482.63,48.26,6,False,No Description,4.83,Jarang,775,179
3373,3374,2022-06-05,YYC-NW,12,0.22,133.57,2022-06-05,2023-09-09,Calgary NW,False,29,2677.86,92.34,9,False,No Description,4.16,Sering,479,461
3374,3375,2020-09-13,YYC-SE,10,0.29,210.71,2020-09-13,2022-10-20,Calgary SE,True,43,1486.95,34.58,11,False,No Description,4.07,Sering,803,767
3375,3376,2019-04-26,YYC-DT,19,0.58,108.53,2019-04-26,2021-05-14,Calgary Downtown,False,107,4792.05,44.79,11,True,Website Issue,3.18,Sering,1327,749
3376,3377,2024-10-04,YYC-NW,16,0.19,67.17,2024-10-04,2024-01-13,Calgary NW,False,4,140.27,35.07,17,False,No Description,3.59,Sering,353,-265
3377,3378,2023-04-24,ONLINE,9,0.4,31.19,2023-04-24,2024-11-17,Online,False,15,820.48,54.7,9,False,No Description,3.96,Sering,44,573
3378,3379,2024-09-18,YYC-DT,19,0.29,142.36,2024-09-18,2024-12-25,Calgary Downtown,False,4,345.26,86.32,22,False,No Description,3.82,Sangat Sering,6,98
3379,3380,2024-10-07,ONLINE,17,0.22,445.55,2024-10-07,2024-02-03,Online,False,3,149.82,49.94,10,False,No Description,3.62,Sering,332,-247
3380,3381,2023-07-17,YYC-NW,9,0.29,236.79,2023-07-17,2024-09-28,Calgary NW,False,11,714.22,64.93,9,True,Website Issue,3.21,Sering,94,439
3381,3382,2024-12-08,YYC-DT,13,0.44,52.78,2024-12-08,2024-07-04,Calgary Downtown,False,3,226.67,75.56,14,True,Rude Staff,3.78,Sering,180,-157
3382,3383,2019-12-19,YYC-NW,7,0.37,111.75,2019-12-19,2020-08-18,Calgary NW,False,32,1792.18,56.01,6,False,No Description,4.53,Jarang,1596,243
3383,3384,2019-02-07,YYC-DT,12,0.69,286.21,2019-02-07,2024-01-23,Calgary Downtown,False,60,5093.15,84.89,10,False,No Description,3.65,Sering,343,1811
3384,3385,2024-01-07,YYC-NW,15,0.16,109.1,2024-01-07,2024-12-07,Calgary NW,False,14,1034.88,73.92,15,False,No Description,4.15,Sering,24,335
3385,3386,2022-11-12,YYC-SE,13,0.32,145.94,2022-11-12,2023-04-12,Calgary SE,False,23,1707.83,74.25,7,False,No Description,3.75,Sering,629,151
3386,3387,2019-11-29,YYC-NW,17,0.23,52.49,2019-11-29,2021-10-08,Calgary NW,False,76,4442.64,58.46,15,False,No Description,4.17,Sering,1180,679
3387,3388,2021-02-18,YYC-DT,13,0.41,279.14,2021-02-18,2021-11-19,Calgary Downtown,False,50,4442.31,88.85,12,True,Rude Staff,4.05,Sering,1138,274
3388,3389,2023-01-16,YYC-NW,11,0.17,205.02,2023-01-16,2024-06-02,Calgary NW,False,16,1489.86,93.12,6,True,Website Issue,3.34,Jarang,212,503
3389,3390,2019-01-20,YYC-NW,9,0.17,467.31,2019-01-20,2024-10-11,Calgary NW,False,40,3012.9,75.32,6,False,No Description,3.69,Jarang,81,2091
3390,3391,2022-07-16,YYC-DT,12,0.48,141.66,2022-07-16,2024-07-11,Calgary Downtown,False,30,2469.62,82.32,7,True,Rude Staff,3.8,Sering,173,726
3391,3392,2021-08-12,YYC-NW,19,0.13,302.59,2021-08-12,2022-05-31,Calgary NW,False,61,4778.06,78.33,16,True,Rude Staff,2.85,Sering,945,292
3392,3393,2024-06-05,YYC-DT,8,0.03,82.4,2024-06-05,2024-12-25,Calgary Downtown,False,4,360.42,90.1,7,True,Rude Staff,3.29,Sering,6,203
3393,3394,2021-01-07,YYC-NW,17,0.39,31.39,2021-01-07,2023-07-05,Calgary NW,False,58,3730.04,64.31,17,False,No Description,4.15,Sering,545,909
3394,3395,2024-09-02,YYC-DT,3,0.06,115.21,2024-09-02,2024-12-12,Calgary Downtown,False,0,0.0,0.0,3,True,Billing Error,3.43,Jarang,19,101
3395,3396,2021-09-21,YYC-DT,19,0.13,79.03,2021-09-21,2024-01-02,Calgary Downtown,False,63,1765.32,28.02,13,False,No Description,4.25,Sering,364,833
3396,3397,2020-02-27,ONLINE,9,0.3,291.28,2020-02-27,2021-09-19,Online,False,42,2098.82,49.97,6,True,Website Issue,3.07,Jarang,1199,570
3397,3398,2022-04-10,YYC-SE,14,0.44,127.87,2022-04-10,2024-09-25,Calgary SE,False,40,1988.17,49.7,16,False,No Description,3.81,Sering,97,899
3398,3399,2019-08-29,YYC-DT,8,0.32,303.86,2019-08-29,2023-10-28,Calgary Downtown,True,41,2968.08,72.39,4,True,Rude Staff,4.01,Jarang,430,1521
3399,3400,2019-05-24,ONLINE,16,0.11,137.23,2019-05-24,2024-12-20,Online,False,97,6728.17,69.36,14,False,No Description,3.97,Sering,11,2037
3400,3401,2024-07-19,YYC-SE,19,0.1,120.29,2024-07-19,2024-12-06,Calgary SE,False,8,525.29,65.66,21,False,No Description,4.41,Sangat Sering,25,140
3401,3402,2020-09-02,YYC-NW,5,0.24,119.76,2020-09-02,2024-07-26,Calgary NW,False,16,1149.98,71.87,4,False,No Description,3.77,Jarang,158,1423
3402,3403,2024-08-23,YYC-NW,11,0.22,59.93,2024-08-23,2024-12-21,Calgary NW,False,3,254.78,84.93,9,False,No Description,4.07,Sering,10,120
3403,3404,2021-06-11,YYC-DT,9,0.49,37.81,2021-06-11,2022-03-04,Calgary Downtown,False,25,661.45,26.46,8,False,No Description,3.94,Sering,1033,266
3404,3405,2023-08-08,YYC-SE,6,0.29,73.75,2023-08-08,2024-03-03,Calgary SE,False,6,268.56,44.76,3,True,Rude Staff,3.49,Jarang,303,208
3405,3406,2020-02-10,YYC-SE,15,0.46,196.01,2020-02-10,2020-05-27,Calgary SE,True,66,1679.15,25.44,15,False,No Description,4.62,Sering,1679,107
3406,3407,2022-09-21,YYC-SE,13,0.12,62.85,2022-09-21,2024-12-04,Calgary SE,True,24,1292.14,53.84,10,False,No Description,4.69,Sering,27,805
3407,3408,2022-12-05,YYC-DT,4,0.42,181.11,2022-12-05,2024-04-17,Calgary Downtown,False,6,526.44,87.74,4,False,No Description,3.86,Jarang,258,499
3408,3409,2023-07-31,YYC-DT,6,0.39,40.57,2023-07-31,2024-08-14,Calgary Downtown,False,8,411.66,51.46,3,False,No Description,4.05,Jarang,139,380
3409,3410,2021-02-06,YYC-NW,7,0.23,99.8,2021-02-06,2021-10-22,Calgary NW,False,23,800.79,34.82,8,True,Billing Error,3.27,Sering,1166,258
3410,3411,2021-12-02,YYC-NW,9,0.15,57.75,2021-12-02,2023-01-23,Calgary NW,False,21,967.08,46.05,10,False,No Description,4.24,Sering,708,417
3411,3412,2021-11-28,YYC-SE,10,0.07,130.03,2021-11-28,2022-06-24,Calgary SE,False,25,2358.17,94.33,5,True,Website Issue,3.13,Jarang,921,208
3412,3413,2024-10-06,YYC-NW,7,0.07,98.11,2024-10-06,2024-07-27,Calgary NW,False,2,54.31,27.16,8,True,Billing Error,2.88,Sering,157,-71
3413,3414,2023-07-26,YYC-NW,14,0.6,51.77,2023-07-26,2024-12-29,Calgary NW,False,17,689.89,40.58,17,False,No Description,4.28,Sering,2,522
3414,3415,2020-06-26,YYC-DT,3,0.37,175.72,2020-06-26,2023-05-16,Calgary Downtown,False,13,605.17,46.55,2,True,Late Delivery,3.36,Sangat Jarang,595,1054
3415,3416,2024-11-15,YYC-DT,13,0.41,172.72,2024-11-15,2024-04-26,Calgary Downtown,False,3,143.44,47.81,7,False,No Description,3.88,Sering,249,-203
3416,3417,2024-06-25,YYC-NW,16,0.82,136.69,2024-06-25,2024-10-11,Calgary NW,False,6,235.33,39.22,19,False,No Description,3.62,Sering,81,108
3417,3418,2020-06-30,YYC-NW,2,0.24,147.31,2020-06-30,2021-05-22,Calgary NW,True,8,447.67,55.96,2,True,Rude Staff,3.69,Sangat Jarang,1319,326
3418,3419,2019-06-24,YYC-SE,7,0.39,52.09,2019-06-24,2024-11-04,Calgary SE,False,38,2283.43,60.09,7,False,No Description,4.46,Sering,57,1960
3419,3420,2022-07-21,YYC-SE,11,0.24,360.04,2022-07-21,2024-08-23,Calgary SE,False,23,1771.63,77.03,6,True,Damaged Book,3.43,Jarang,130,764
3420,3421,2022-03-21,YYC-NW,19,0.37,402.21,2022-03-21,2023-02-27,Calgary NW,False,40,2445.01,61.13,10,False,No Description,3.61,Sering,673,343
3421,3422,2022-12-02,ONLINE,2,0.15,159.6,2022-12-02,2024-11-16,Online,False,3,224.32,74.77,2,True,Billing Error,3.83,Sangat Jarang,45,715
3422,3423,2020-12-26,YYC-NW,7,0.24,114.23,2020-12-26,2021-09-07,Calgary NW,True,26,1449.46,55.75,8,False,No Description,4.68,Sering,1211,255
3423,3424,2021-11-26,YYC-DT,12,0.63,190.25,2021-11-26,2024-11-29,Calgary Downtown,False,28,1519.96,54.28,7,False,No Description,4.14,Sering,32,1099
3424,3425,2022-03-10,YYC-SE,11,0.13,122.38,2022-03-10,2023-07-25,Calgary SE,False,22,1670.9,75.95,11,True,Billing Error,3.35,Sering,525,502
3425,3426,2019-06-28,YYC-DT,3,0.17,269.86,2019-06-28,2023-02-20,Calgary Downtown,False,16,420.07,26.25,3,False,No Description,3.88,Jarang,680,1333
3426,3427,2024-02-14,YYC-NW,17,0.5,84.33,2024-02-14,2024-11-10,Calgary NW,False,13,776.82,59.76,10,False,No Description,4.37,Sering,51,270
3427,3428,2024-12-05,YYC-SE,6,0.13,66.95,2024-12-05,2024-08-24,Calgary SE,False,1,73.74,73.74,4,False,No Description,4.52,Jarang,129,-103
3428,3429,2023-05-20,YYC-SE,9,0.27,44.5,2023-05-20,2023-10-09,Calgary SE,False,10,427.75,42.78,6,False,No Description,4.16,Jarang,449,142
3429,3430,2022-10-29,YYC-DT,15,0.46,169.53,2022-10-29,2023-06-18,Calgary Downtown,False,31,2462.41,79.43,14,True,Late Delivery,3.55,Sering,562,232
3430,3431,2019-03-24,YYC-SE,16,0.38,85.5,2019-03-24,2023-05-11,Calgary SE,False,92,4716.01,51.26,13,False,No Description,4.26,Sering,600,1509
3431,3432,2024-07-13,YYC-DT,16,0.03,158.18,2024-07-13,2024-10-17,Calgary Downtown,False,8,637.72,79.72,13,False,No Description,4.16,Sering,75,96
3432,3433,2020-03-31,YYC-DT,16,0.17,107.24,2020-03-31,2022-07-18,Calgary Downtown,False,56,3984.8,71.16,13,False,No Description,4.15,Sering,897,839
3433,3434,2021-02-01,ONLINE,10,0.05,190.53,2021-02-01,2023-08-16,Online,False,33,2744.32,83.16,10,False,No Description,3.82,Sering,503,926
3434,3435,2021-05-25,YYC-NW,9,0.57,145.66,2021-05-25,2023-11-15,Calgary NW,False,33,2634.78,79.84,9,False,No Description,3.95,Sering,412,904
3435,3436,2020-12-19,YYC-DT,4,0.11,103.04,2020-12-19,2022-06-25,Calgary Downtown,False,13,1040.15,80.01,4,True,Website Issue,3.59,Jarang,920,553
3436,3437,2023-11-26,ONLINE,8,0.34,129.17,2023-11-26,2024-08-23,Online,True,9,468.79,52.09,5,False,No Description,4.47,Jarang,130,271
3437,3438,2024-05-06,YYC-SE,3,0.55,50.27,2024-05-06,2024-09-19,Calgary SE,False,1,72.99,72.99,2,False,No Description,4.62,Sangat Jarang,103,136
3438,3439,2019-07-30,YYC-DT,14,0.26,39.74,2019-07-30,2020-02-20,Calgary Downtown,True,73,4362.74,59.76,17,False,No Description,4.36,Sering,1776,205
3439,3440,2019-09-22,YYC-SE,17,0.28,75.37,2019-09-22,2020-01-05,Calgary SE,False,70,1770.66,25.3,20,False,No Description,4.02,Sering,1822,105
3440,3441,2022-09-21,YYC-SE,12,0.23,305.5,2022-09-21,2024-08-13,Calgary SE,False,29,1054.31,36.36,7,True,Rude Staff,3.61,Sering,140,692
3441,3442,2024-01-14,YYC-DT,11,0.08,210.82,2024-01-14,2024-08-19,Calgary Downtown,True,7,505.91,72.27,7,True,Website Issue,3.47,Sering,134,218
3442,3443,2023-05-30,YYC-NW,17,0.24,108.98,2023-05-30,2024-05-13,Calgary NW,False,19,950.56,50.03,12,False,No Description,4.15,Sering,232,349
3443,3444,2022-06-24,YYC-DT,18,0.66,285.91,2022-06-24,2022-11-08,Calgary Downtown,False,49,4207.01,85.86,12,True,Late Delivery,3.53,Sering,784,137
3444,3445,2021-01-15,YYC-NW,12,0.4,69.04,2021-01-15,2022-10-16,Calgary NW,False,41,1841.34,44.91,7,True,Damaged Book,3.53,Sering,807,639
3445,3446,2020-07-21,ONLINE,6,0.52,167.07,2020-07-21,2022-11-15,Online,False,18,950.59,52.81,6,True,Billing Error,3.74,Jarang,777,847
3446,3447,2022-04-22,YYC-SE,4,0.28,73.92,2022-04-22,2023-12-25,Calgary SE,False,8,696.18,87.02,4,False,No Description,3.95,Jarang,372,612
3447,3448,2021-09-02,YYC-DT,17,0.06,89.39,2021-09-02,2024-02-27,Calgary Downtown,False,48,4059.05,84.56,19,False,No Description,3.95,Sering,308,908
3448,3449,2022-03-09,YYC-DT,2,0.22,90.05,2022-03-09,2024-09-18,Calgary Downtown,False,4,117.56,29.39,2,True,Billing Error,3.66,Sangat Jarang,104,924
3449,3450,2024-05-02,YYC-NW,15,0.51,83.28,2024-05-02,2024-09-12,Calgary NW,False,10,856.03,85.6,10,False,No Description,4.13,Sering,110,133
3450,3451,2022-08-16,YYC-DT,5,0.2,362.6,2022-08-16,2024-08-08,Calgary Downtown,True,10,420.31,42.03,3,False,No Description,4.62,Jarang,145,723
3451,3452,2024-01-13,YYC-SE,6,0.44,137.76,2024-01-13,2024-12-13,Calgary SE,False,4,365.03,91.26,3,False,No Description,3.97,Jarang,18,335
3452,3453,2024-03-18,YYC-DT,9,0.3,166.44,2024-03-18,2024-09-26,Calgary Downtown,False,5,247.48,49.5,5,False,No Description,3.81,Jarang,96,192
3453,3454,2024-01-11,YYC-DT,15,0.43,141.89,2024-01-11,2024-04-10,Calgary Downtown,False,15,666.2,44.41,18,True,Late Delivery,3.35,Sering,265,90
3454,3455,2021-03-03,YYC-NW,11,0.23,183.15,2021-03-03,2022-11-10,Calgary NW,True,35,1984.51,56.7,6,False,No Description,4.92,Jarang,782,617
3455,3456,2019-03-28,YYC-NW,11,0.09,193.71,2019-03-28,2020-07-04,Calgary NW,True,67,6230.13,92.99,11,False,No Description,4.67,Sering,1641,464
3456,3457,2022-07-19,YYC-SE,8,0.28,364.13,2022-07-19,2024-06-15,Calgary SE,False,15,981.0,65.4,8,False,No Description,3.56,Sering,199,697
3457,3458,2023-04-19,YYC-DT,4,0.39,13.26,2023-04-19,2024-02-24,Calgary Downtown,True,6,389.72,64.95,2,False,No Description,3.25,Sangat Jarang,311,311
3458,3459,2019-08-09,YYC-NW,15,0.05,365.26,2019-08-09,2024-12-17,Calgary NW,False,87,2545.57,29.26,14,True,Website Issue,3.76,Sering,14,1957
3459,3460,2024-11-12,YYC-DT,12,0.41,133.02,2024-11-12,2024-05-14,Calgary Downtown,False,3,281.43,93.81,13,False,No Description,3.49,Sering,231,-182
3460,3461,2022-02-21,YYC-DT,8,0.02,125.93,2022-02-21,2023-01-17,Calgary Downtown,False,18,1708.64,94.92,9,True,Rude Staff,3.33,Sering,714,330
3461,3462,2022-09-03,YYC-NW,12,0.18,192.24,2022-09-03,2023-12-31,Calgary NW,False,20,589.66,29.48,10,False,No Description,3.65,Sering,366,484
3462,3463,2021-05-21,YYC-SE,17,0.16,86.31,2021-05-21,2022-11-11,Calgary SE,False,49,4318.33,88.13,9,False,No Description,3.85,Sering,781,539
3463,3464,2020-11-10,YYC-DT,8,0.28,211.5,2020-11-10,2021-11-12,Calgary Downtown,False,23,1859.43,80.84,5,False,No Description,3.58,Jarang,1145,367
3464,3465,2020-08-04,YYC-NW,12,0.07,125.83,2020-08-04,2024-12-03,Calgary NW,False,40,3183.17,79.58,13,True,Billing Error,3.74,Sering,28,1582
3465,3466,2022-03-17,ONLINE,15,0.46,190.81,2022-03-17,2023-11-25,Online,False,32,1649.51,51.55,16,False,No Description,4.42,Sering,402,618
3466,3467,2021-09-13,YYC-DT,4,0.4,218.15,2021-09-13,2023-01-12,Calgary Downtown,True,11,484.62,44.06,5,False,No Description,4.31,Jarang,719,486
3467,3468,2020-10-23,ONLINE,7,0.14,132.17,2020-10-23,2022-12-15,Online,True,23,651.65,28.33,6,False,No Description,4.67,Jarang,747,783
3468,3469,2024-01-09,YYC-DT,8,0.17,170.69,2024-01-09,2024-06-28,Calgary Downtown,False,8,351.69,43.96,9,False,No Description,4.31,Sering,186,171
3469,3470,2020-06-19,YYC-DT,13,0.21,63.19,2020-06-19,2022-02-27,Calgary Downtown,False,64,5260.88,82.2,10,False,No Description,4.44,Sering,1038,618
3470,3471,2020-04-12,YYC-DT,9,0.43,117.41,2020-04-12,2023-03-10,Calgary Downtown,False,35,1720.31,49.15,5,True,Billing Error,3.49,Jarang,662,1062
3471,3472,2020-08-12,YYC-DT,6,0.14,174.53,2020-08-12,2022-12-04,Calgary Downtown,False,25,2180.64,87.23,6,False,No Description,3.32,Jarang,758,844
3472,3473,2020-04-17,YYC-DT,10,0.18,89.16,2020-04-17,2021-01-20,Calgary Downtown,False,37,2530.17,68.38,10,False,No Description,4.1,Sering,1441,278
3473,3474,2019-04-06,YYC-DT,11,0.12,224.85,2019-04-06,2021-12-18,Calgary Downtown,True,56,1740.57,31.08,11,False,No Description,4.47,Sering,1109,987
3474,3475,2021-09-21,ONLINE,4,0.36,225.4,2021-09-21,2023-08-09,Online,False,10,771.98,77.2,2,False,No Description,4.27,Sangat Jarang,510,687
3475,3476,2020-09-26,YYC-NW,16,0.18,177.93,2020-09-26,2021-05-24,Calgary NW,False,60,4938.37,82.31,12,False,No Description,4.21,Sering,1317,240
3476,3477,2019-03-04,ONLINE,17,0.34,180.93,2019-03-04,2023-12-14,Online,False,88,2560.7,29.1,16,False,No Description,4.26,Sering,383,1746
3477,3478,2020-11-10,YYC-DT,14,0.27,81.92,2020-11-10,2021-11-22,Calgary Downtown,False,44,3109.34,70.67,8,True,Billing Error,3.71,Sering,1135,377
3478,3479,2019-04-08,YYC-NW,3,0.27,62.55,2019-04-08,2022-12-02,Calgary NW,False,14,1304.22,93.16,3,True,Late Delivery,3.29,Jarang,760,1334
3479,3480,2023-02-27,YYC-SE,5,0.54,265.93,2023-02-27,2024-06-21,Calgary SE,False,8,230.07,28.76,5,False,No Description,3.85,Jarang,193,480
3480,3481,2021-11-04,YYC-NW,10,0.34,139.05,2021-11-04,2024-10-15,Calgary NW,True,27,797.71,29.54,11,True,Damaged Book,4.5,Sering,77,1076
