date,store_id,channel,transactions,revenue,gst_collected,net_revenue,year,month
2020-11-05,YYC-DT,IN_STORE,51,1369,68.46,1300,2020,11
2020-11-05,YYC-DT,ONLINE,25,805,40.25,764,2020,11
2020-11-05,YYC-NW,IN_STORE,25,991,49.56,941,2020,11
2020-11-05,YYC-NW,ONLINE,13,536,26.8,509,2020,11
2020-11-05,YYC-SE,IN_STORE,20,762,38.12,724,2020,11
2020-11-05,YYC-SE,ONLINE,17,424,21.22,403,2020,11
2020-11-06,YYC-DT,IN_STORE,51,1474,73.73,1400,2020,11
2020-11-06,YYC-DT,ONLINE,24,756,37.85,719,2020,11
2020-11-06,YYC-NW,IN_STORE,25,991,49.56,941,2020,11
2020-11-06,YYC-NW,ONLINE,16,590,29.55,561,2020,11
2020-11-06,YYC-SE,IN_STORE,25,858,42.92,815,2020,11
2020-11-06,YYC-SE,ONLINE,16,519,25.99,493,2020,11
2020-11-07,YYC-DT,IN_STORE,43,1611,80.59,1531,2020,11
2020-11-07,YYC-DT,ONLINE,24,913,45.69,868,2020,11
2020-11-07,YYC-NW,IN_STORE,27,1067,53.37,1013,2020,11
2020-11-07,YYC-NW,ONLINE,18,626,31.3,594,2020,11
2020-11-07,YYC-SE,IN_STORE,32,1027,51.37,976,2020,11
2020-11-07,YYC-SE,ONLINE,19,513,25.67,487,2020,11
2020-11-08,YYC-DT,IN_STORE,46,1666,83.34,1583,2020,11
2020-11-08,YYC-DT,ONLINE,23,1007,50.36,956,2020,11
2020-11-08,YYC-NW,IN_STORE,32,1302,65.13,1237,2020,11
2020-11-08,YYC-NW,ONLINE,20,761,38.09,723,2020,11
2020-11-08,YYC-SE,IN_STORE,35,1139,56.95,1082,2020,11
2020-11-08,YYC-SE,ONLINE,23,542,27.13,515,2020,11
2020-11-09,YYC-DT,IN_STORE,39,1633,81.68,1551,2020,11
2020-11-09,YYC-DT,ONLINE,24,914,45.71,868,2020,11
2020-11-09,YYC-NW,IN_STORE,29,1154,57.72,1096,2020,11
2020-11-09,YYC-NW,ONLINE,17,607,30.39,577,2020,11
2020-11-09,YYC-SE,IN_STORE,33,917,45.86,871,2020,11
2020-11-09,YYC-SE,ONLINE,13,458,22.91,435,2020,11
2020-11-10,YYC-DT,IN_STORE,48,1488,74.41,1413,2020,11
2020-11-10,YYC-DT,ONLINE,34,877,43.88,833,2020,11
2020-11-10,YYC-NW,IN_STORE,28,1135,56.75,1078,2020,11
2020-11-10,YYC-NW,ONLINE,17,651,32.58,618,2020,11
2020-11-10,YYC-SE,IN_STORE,35,989,49.49,940,2020,11
2020-11-10,YYC-SE,ONLINE,14,517,25.9,492,2020,11
2020-11-11,YYC-DT,IN_STORE,57,1631,81.57,1549,2020,11
2020-11-11,YYC-DT,ONLINE,22,856,42.83,813,2020,11
2020-11-11,YYC-NW,IN_STORE,35,1063,53.2,1010,2020,11
2020-11-11,YYC-NW,ONLINE,20,613,30.68,582,2020,11
2020-11-11,YYC-SE,IN_STORE,33,904,45.22,859,2020,11
2020-11-11,YYC-SE,ONLINE,19,501,25.09,476,2020,11
2020-11-12,YYC-DT,IN_STORE,49,1409,70.46,1338,2020,11
2020-11-12,YYC-DT,ONLINE,27,734,36.75,698,2020,11
2020-11-12,YYC-NW,IN_STORE,32,1008,50.42,957,2020,11
2020-11-12,YYC-NW,ONLINE,13,495,24.77,470,2020,11
2020-11-12,YYC-SE,IN_STORE,21,960,48.01,912,2020,11
2020-11-12,YYC-SE,ONLINE,13,399,19.98,379,2020,11
2020-11-13,YYC-DT,IN_STORE,40,1430,71.54,1359,2020,11
2020-11-13,YYC-DT,ONLINE,23,774,38.73,735,2020,11
2020-11-13,YYC-NW,IN_STORE,38,1014,50.71,963,2020,11
2020-11-13,YYC-NW,ONLINE,20,570,28.54,542,2020,11
2020-11-13,YYC-SE,IN_STORE,36,897,44.86,852,2020,11
2020-11-13,YYC-SE,ONLINE,11,470,23.54,447,2020,11
2020-11-14,YYC-DT,IN_STORE,47,1634,81.74,1553,2020,11
2020-11-14,YYC-DT,ONLINE,28,879,43.98,835,2020,11
2020-11-14,YYC-NW,IN_STORE,29,1151,57.57,1093,2020,11
2020-11-14,YYC-NW,ONLINE,20,687,34.36,652,2020,11
2020-11-14,YYC-SE,IN_STORE,34,1081,54.07,1027,2020,11
2020-11-14,YYC-SE,ONLINE,15,570,28.55,542,2020,11
2020-11-15,YYC-DT,IN_STORE,51,1545,77.3,1468,2020,11
2020-11-15,YYC-DT,ONLINE,20,843,42.16,801,2020,11
2020-11-15,YYC-NW,IN_STORE,32,1047,52.37,995,2020,11
2020-11-15,YYC-NW,ONLINE,17,566,28.33,538,2020,11
2020-11-15,YYC-SE,IN_STORE,23,973,48.67,924,2020,11
2020-11-15,YYC-SE,ONLINE,20,475,23.75,451,2020,11
2020-11-16,YYC-DT,IN_STORE,63,1538,76.93,1461,2020,11
2020-11-16,YYC-DT,ONLINE,31,795,39.8,756,2020,11
2020-11-16,YYC-NW,IN_STORE,31,1218,60.94,1157,2020,11
2020-11-16,YYC-NW,ONLINE,21,600,30.03,570,2020,11
2020-11-16,YYC-SE,IN_STORE,31,930,46.53,884,2020,11
2020-11-16,YYC-SE,ONLINE,16,499,24.98,474,2020,11
2020-11-17,YYC-DT,IN_STORE,57,1402,70.1,1331,2020,11
2020-11-17,YYC-DT,ONLINE,22,876,43.83,832,2020,11
2020-11-17,YYC-NW,IN_STORE,26,1123,56.16,1067,2020,11
2020-11-17,YYC-NW,ONLINE,16,540,27.04,513,2020,11
2020-11-17,YYC-SE,IN_STORE,29,877,43.88,833,2020,11
2020-11-17,YYC-SE,ONLINE,12,430,21.52,408,2020,11
2020-11-18,YYC-DT,IN_STORE,53,1483,74.19,1409,2020,11
2020-11-18,YYC-DT,ONLINE,32,742,37.11,705,2020,11
2020-11-18,YYC-NW,IN_STORE,32,1044,52.24,992,2020,11
2020-11-18,YYC-NW,ONLINE,15,589,29.47,559,2020,11
2020-11-18,YYC-SE,IN_STORE,36,932,46.6,885,2020,11
2020-11-18,YYC-SE,ONLINE,15,532,26.61,505,2020,11
2020-11-19,YYC-DT,IN_STORE,57,1548,77.41,1470,2020,11
2020-11-19,YYC-DT,ONLINE,31,778,38.93,739,2020,11
2020-11-19,YYC-NW,IN_STORE,28,1074,53.72,1020,2020,11
2020-11-19,YYC-NW,ONLINE,16,617,30.88,586,2020,11
2020-11-19,YYC-SE,IN_STORE,35,903,45.17,858,2020,11
2020-11-19,YYC-SE,ONLINE,16,504,25.2,478,2020,11
2020-11-20,YYC-DT,IN_STORE,42,1700,85.01,1615,2020,11
2020-11-20,YYC-DT,ONLINE,21,874,43.73,830,2020,11
2020-11-20,YYC-NW,IN_STORE,41,1142,57.12,1085,2020,11
2020-11-20,YYC-NW,ONLINE,18,579,28.96,550,2020,11
2020-11-20,YYC-SE,IN_STORE,30,906,45.32,861,2020,11
2020-11-20,YYC-SE,ONLINE,16,557,27.87,529,2020,11
2020-11-21,YYC-DT,IN_STORE,51,1574,78.74,1496,2020,11
2020-11-21,YYC-DT,ONLINE,29,933,46.66,886,2020,11
2020-11-21,YYC-NW,IN_STORE,29,1260,63.04,1197,2020,11
2020-11-21,YYC-NW,ONLINE,16,537,26.9,511,2020,11
2020-11-21,YYC-SE,IN_STORE,27,947,47.38,900,2020,11
2020-11-21,YYC-SE,ONLINE,13,516,25.83,490,2020,11
2020-11-22,YYC-DT,IN_STORE,46,1779,88.98,1690,2020,11
2020-11-22,YYC-DT,ONLINE,31,981,49.09,932,2020,11
2020-11-22,YYC-NW,IN_STORE,37,1223,61.17,1162,2020,11
2020-11-22,YYC-NW,ONLINE,16,668,33.43,635,2020,11
2020-11-22,YYC-SE,IN_STORE,35,1090,54.53,1036,2020,11
2020-11-22,YYC-SE,ONLINE,17,597,29.87,567,2020,11
2020-11-23,YYC-DT,IN_STORE,36,1453,72.65,1380,2020,11
2020-11-23,YYC-DT,ONLINE,29,750,37.52,712,2020,11
2020-11-23,YYC-NW,IN_STORE,27,1054,52.74,1001,2020,11
2020-11-23,YYC-NW,ONLINE,15,572,28.6,543,2020,11
2020-11-23,YYC-SE,IN_STORE,21,892,44.62,847,2020,11
2020-11-23,YYC-SE,ONLINE,13,478,23.93,454,2020,11
2020-11-24,YYC-DT,IN_STORE,55,1558,77.95,1480,2020,11
2020-11-24,YYC-DT,ONLINE,33,871,43.6,828,2020,11
2020-11-24,YYC-NW,IN_STORE,29,1125,56.29,1069,2020,11
2020-11-24,YYC-NW,ONLINE,16,540,27.03,513,2020,11
2020-11-24,YYC-SE,IN_STORE,26,948,47.4,900,2020,11
2020-11-24,YYC-SE,ONLINE,12,475,23.75,451,2020,11
2020-11-25,YYC-DT,IN_STORE,46,1585,79.28,1506,2020,11
2020-11-25,YYC-DT,ONLINE,20,801,40.08,761,2020,11
2020-11-25,YYC-NW,IN_STORE,34,1140,57.04,1083,2020,11
2020-11-25,YYC-NW,ONLINE,23,579,28.98,550,2020,11
2020-11-25,YYC-SE,IN_STORE,23,908,45.4,862,2020,11
2020-11-25,YYC-SE,ONLINE,16,518,25.94,492,2020,11
2020-11-26,YYC-DT,IN_STORE,59,1516,75.81,1440,2020,11
2020-11-26,YYC-DT,ONLINE,24,781,39.06,742,2020,11
2020-11-26,YYC-NW,IN_STORE,27,1062,53.14,1009,2020,11
2020-11-26,YYC-NW,ONLINE,14,485,24.27,461,2020,11
2020-11-26,YYC-SE,IN_STORE,29,875,43.76,831,2020,11
2020-11-26,YYC-SE,ONLINE,13,398,19.95,379,2020,11
2020-11-27,YYC-DT,IN_STORE,42,1505,75.29,1430,2020,11
2020-11-27,YYC-DT,ONLINE,33,804,40.25,764,2020,11
2020-11-27,YYC-NW,IN_STORE,34,1138,56.9,1081,2020,11
2020-11-27,YYC-NW,ONLINE,14,554,27.71,526,2020,11
2020-11-27,YYC-SE,IN_STORE,29,915,45.77,869,2020,11
2020-11-27,YYC-SE,ONLINE,13,528,26.44,502,2020,11
2020-11-28,YYC-DT,IN_STORE,52,1583,79.19,1504,2020,11
2020-11-28,YYC-DT,ONLINE,24,773,38.68,734,2020,11
2020-11-28,YYC-NW,IN_STORE,30,1045,52.29,993,2020,11
2020-11-28,YYC-NW,ONLINE,17,575,28.79,546,2020,11
2020-11-28,YYC-SE,IN_STORE,32,943,47.17,896,2020,11
2020-11-28,YYC-SE,ONLINE,19,454,22.7,431,2020,11
2020-11-29,YYC-DT,IN_STORE,59,1838,91.94,1746,2020,11
2020-11-29,YYC-DT,ONLINE,23,911,45.58,865,2020,11
2020-11-29,YYC-NW,IN_STORE,40,1160,58.05,1102,2020,11
2020-11-29,YYC-NW,ONLINE,16,753,37.65,715,2020,11
2020-11-29,YYC-SE,IN_STORE,32,1105,55.26,1050,2020,11
2020-11-29,YYC-SE,ONLINE,14,541,27.09,514,2020,11
2020-11-30,YYC-DT,IN_STORE,47,1446,72.34,1374,2020,11
2020-11-30,YYC-DT,ONLINE,20,814,40.71,773,2020,11
2020-11-30,YYC-NW,IN_STORE,43,1064,53.25,1011,2020,11
2020-11-30,YYC-NW,ONLINE,23,531,26.55,504,2020,11
2020-11-30,YYC-SE,IN_STORE,29,945,47.26,897,2020,11
2020-11-30,YYC-SE,ONLINE,14,453,22.65,430,2020,11
2020-12-01,YYC-DT,IN_STORE,65,1770,88.54,1682,2020,12
2020-12-01,YYC-DT,ONLINE,23,864,43.21,821,2020,12
2020-12-01,YYC-NW,IN_STORE,33,1254,62.74,1192,2020,12
2020-12-01,YYC-NW,ONLINE,19,565,28.27,537,2020,12
2020-12-01,YYC-SE,IN_STORE,39,1162,58.12,1104,2020,12
2020-12-01,YYC-SE,ONLINE,14,480,24.05,456,2020,12
2020-12-02,YYC-DT,IN_STORE,74,1900,95.03,1805,2020,12
2020-12-02,YYC-DT,ONLINE,30,1018,50.95,968,2020,12
2020-12-02,YYC-NW,IN_STORE,36,1221,61.06,1160,2020,12
2020-12-02,YYC-NW,ONLINE,19,585,29.28,556,2020,12
2020-12-02,YYC-SE,IN_STORE,30,1052,52.61,999,2020,12
2020-12-02,YYC-SE,ONLINE,14,585,29.28,556,2020,12
2020-12-03,YYC-DT,IN_STORE,54,1595,79.77,1515,2020,12
2020-12-03,YYC-DT,ONLINE,23,983,49.18,934,2020,12
2020-12-03,YYC-NW,IN_STORE,35,1250,62.54,1188,2020,12
2020-12-03,YYC-NW,ONLINE,26,608,30.42,578,2020,12
2020-12-03,YYC-SE,IN_STORE,27,1051,52.56,998,2020,12
2020-12-03,YYC-SE,ONLINE,16,523,26.17,497,2020,12
2020-12-04,YYC-DT,IN_STORE,50,1619,80.96,1538,2020,12
2020-12-04,YYC-DT,ONLINE,34,863,43.2,820,2020,12
2020-12-04,YYC-NW,IN_STORE,39,1179,58.99,1120,2020,12
2020-12-04,YYC-NW,ONLINE,21,628,31.42,596,2020,12
2020-12-04,YYC-SE,IN_STORE,27,991,49.56,941,2020,12
2020-12-04,YYC-SE,ONLINE,15,504,25.21,479,2020,12
2020-12-05,YYC-DT,IN_STORE,66,1864,93.22,1771,2020,12
2020-12-05,YYC-DT,ONLINE,38,931,46.59,885,2020,12
2020-12-05,YYC-NW,IN_STORE,34,1274,63.74,1211,2020,12
2020-12-05,YYC-NW,ONLINE,17,654,32.75,622,2020,12
2020-12-05,YYC-SE,IN_STORE,42,1087,54.38,1033,2020,12
2020-12-05,YYC-SE,ONLINE,17,596,29.82,566,2020,12
2020-12-06,YYC-DT,IN_STORE,60,1965,98.29,1867,2020,12
2020-12-06,YYC-DT,ONLINE,27,1085,54.26,1031,2020,12
2020-12-06,YYC-NW,IN_STORE,54,1367,68.38,1299,2020,12
2020-12-06,YYC-NW,ONLINE,20,813,40.68,773,2020,12
2020-12-06,YYC-SE,IN_STORE,45,1192,59.63,1132,2020,12
2020-12-06,YYC-SE,ONLINE,27,627,31.39,596,2020,12
2020-12-07,YYC-DT,IN_STORE,47,1722,86.11,1636,2020,12
2020-12-07,YYC-DT,ONLINE,22,820,41.03,779,2020,12
2020-12-07,YYC-NW,IN_STORE,38,1255,62.79,1192,2020,12
2020-12-07,YYC-NW,ONLINE,16,570,28.53,542,2020,12
2020-12-07,YYC-SE,IN_STORE,34,986,49.34,937,2020,12
2020-12-07,YYC-SE,ONLINE,14,551,27.57,523,2020,12
2020-12-08,YYC-DT,IN_STORE,58,1903,95.19,1808,2020,12
2020-12-08,YYC-DT,ONLINE,35,1100,55.0,1045,2020,12
2020-12-08,YYC-NW,IN_STORE,40,1324,66.23,1258,2020,12
2020-12-08,YYC-NW,ONLINE,26,792,39.63,752,2020,12
2020-12-08,YYC-SE,IN_STORE,28,1156,57.84,1098,2020,12
2020-12-08,YYC-SE,ONLINE,15,662,33.12,629,2020,12
2020-12-09,YYC-DT,IN_STORE,45,1521,76.06,1445,2020,12
2020-12-09,YYC-DT,ONLINE,23,890,44.54,846,2020,12
2020-12-09,YYC-NW,IN_STORE,28,1136,56.84,1079,2020,12
2020-12-09,YYC-NW,ONLINE,20,576,28.85,548,2020,12
2020-12-09,YYC-SE,IN_STORE,28,1026,51.33,975,2020,12
2020-12-09,YYC-SE,ONLINE,16,557,27.86,529,2020,12
2020-12-10,YYC-DT,IN_STORE,54,1941,97.06,1844,2020,12
2020-12-10,YYC-DT,ONLINE,27,1026,51.33,975,2020,12
2020-12-10,YYC-NW,IN_STORE,50,1378,68.9,1309,2020,12
2020-12-10,YYC-NW,ONLINE,22,696,34.84,662,2020,12
2020-12-10,YYC-SE,IN_STORE,28,1127,56.37,1070,2020,12
2020-12-10,YYC-SE,ONLINE,25,582,29.12,553,2020,12
2020-12-11,YYC-DT,IN_STORE,61,1824,91.21,1732,2020,12
2020-12-11,YYC-DT,ONLINE,29,907,45.4,862,2020,12
2020-12-11,YYC-NW,IN_STORE,35,1271,63.58,1208,2020,12
2020-12-11,YYC-NW,ONLINE,22,680,34.04,646,2020,12
2020-12-11,YYC-SE,IN_STORE,26,1068,53.43,1015,2020,12
2020-12-11,YYC-SE,ONLINE,16,556,27.81,528,2020,12
2020-12-12,YYC-DT,IN_STORE,55,1927,96.36,1830,2020,12
2020-12-12,YYC-DT,ONLINE,29,976,48.82,927,2020,12
2020-12-12,YYC-NW,IN_STORE,48,1340,67.0,1273,2020,12
2020-12-12,YYC-NW,ONLINE,21,797,39.88,757,2020,12
2020-12-12,YYC-SE,IN_STORE,39,1208,60.43,1148,2020,12
2020-12-12,YYC-SE,ONLINE,23,626,31.31,594,2020,12
2020-12-13,YYC-DT,IN_STORE,64,1923,96.16,1827,2020,12
2020-12-13,YYC-DT,ONLINE,25,1062,53.11,1009,2020,12
2020-12-13,YYC-NW,IN_STORE,54,1384,69.24,1315,2020,12
2020-12-13,YYC-NW,ONLINE,21,697,34.85,662,2020,12
2020-12-13,YYC-SE,IN_STORE,35,1172,58.62,1113,2020,12
2020-12-13,YYC-SE,ONLINE,17,618,30.92,587,2020,12
2020-12-14,YYC-DT,IN_STORE,50,1782,89.14,1693,2020,12
2020-12-14,YYC-DT,ONLINE,30,902,45.11,857,2020,12
2020-12-14,YYC-NW,IN_STORE,48,1267,63.39,1204,2020,12
2020-12-14,YYC-NW,ONLINE,22,645,32.25,612,2020,12
2020-12-14,YYC-SE,IN_STORE,40,1100,55.0,1045,2020,12
2020-12-14,YYC-SE,ONLINE,20,593,29.69,564,2020,12
2020-12-15,YYC-DT,IN_STORE,42,1714,85.73,1628,2020,12
2020-12-15,YYC-DT,ONLINE,39,996,49.84,946,2020,12
2020-12-15,YYC-NW,IN_STORE,34,1283,64.17,1219,2020,12
2020-12-15,YYC-NW,ONLINE,26,685,34.28,651,2020,12
2020-12-15,YYC-SE,IN_STORE,32,1083,54.2,1029,2020,12
2020-12-15,YYC-SE,ONLINE,19,582,29.13,553,2020,12
2020-12-16,YYC-DT,IN_STORE,49,1873,93.69,1780,2020,12
2020-12-16,YYC-DT,ONLINE,32,1028,51.44,977,2020,12
2020-12-16,YYC-NW,IN_STORE,34,1244,62.24,1182,2020,12
2020-12-16,YYC-NW,ONLINE,19,655,32.76,622,2020,12
2020-12-16,YYC-SE,IN_STORE,27,1171,58.6,1113,2020,12
2020-12-16,YYC-SE,ONLINE,24,598,29.93,568,2020,12
2020-12-17,YYC-DT,IN_STORE,43,1813,90.67,1722,2020,12
2020-12-17,YYC-DT,ONLINE,27,989,49.49,940,2020,12
2020-12-17,YYC-NW,IN_STORE,49,1263,63.18,1200,2020,12
2020-12-17,YYC-NW,ONLINE,16,668,33.43,635,2020,12
2020-12-17,YYC-SE,IN_STORE,43,1072,53.61,1018,2020,12
2020-12-17,YYC-SE,ONLINE,22,604,30.2,573,2020,12
2020-12-18,YYC-DT,IN_STORE,63,1814,90.72,1723,2020,12
2020-12-18,YYC-DT,ONLINE,28,966,48.31,917,2020,12
2020-12-18,YYC-NW,IN_STORE,35,1309,65.49,1244,2020,12
2020-12-18,YYC-NW,ONLINE,20,665,33.28,632,2020,12
2020-12-18,YYC-SE,IN_STORE,33,1142,57.12,1085,2020,12
2020-12-18,YYC-SE,ONLINE,20,550,27.53,522,2020,12
2020-12-19,YYC-DT,IN_STORE,62,1879,93.98,1785,2020,12
2020-12-19,YYC-DT,ONLINE,30,1011,50.58,961,2020,12
2020-12-19,YYC-NW,IN_STORE,53,1386,69.35,1317,2020,12
2020-12-19,YYC-NW,ONLINE,18,734,36.74,698,2020,12
2020-12-19,YYC-SE,IN_STORE,43,1122,56.12,1066,2020,12
2020-12-19,YYC-SE,ONLINE,17,683,34.19,649,2020,12
2020-12-20,YYC-DT,IN_STORE,68,2006,100.35,1906,2020,12
2020-12-20,YYC-DT,ONLINE,39,1038,51.9,986,2020,12
2020-12-20,YYC-NW,IN_STORE,45,1316,65.84,1250,2020,12
2020-12-20,YYC-NW,ONLINE,26,706,35.34,671,2020,12
2020-12-20,YYC-SE,IN_STORE,39,1086,54.3,1031,2020,12
2020-12-20,YYC-SE,ONLINE,19,601,30.06,571,2020,12
2020-12-21,YYC-DT,IN_STORE,45,1852,92.61,1759,2020,12
2020-12-21,YYC-DT,ONLINE,36,973,48.67,924,2020,12
2020-12-21,YYC-NW,IN_STORE,47,1334,66.75,1268,2020,12
2020-12-21,YYC-NW,ONLINE,20,714,35.72,678,2020,12
2020-12-21,YYC-SE,IN_STORE,43,1093,54.68,1038,2020,12
2020-12-21,YYC-SE,ONLINE,15,629,31.46,597,2020,12
2020-12-22,YYC-DT,IN_STORE,40,1679,83.99,1595,2020,12
2020-12-22,YYC-DT,ONLINE,25,880,44.0,836,2020,12
2020-12-22,YYC-NW,IN_STORE,45,1160,58.04,1102,2020,12
2020-12-22,YYC-NW,ONLINE,22,626,31.32,595,2020,12
2020-12-22,YYC-SE,IN_STORE,28,953,47.67,905,2020,12
2020-12-22,YYC-SE,ONLINE,18,528,26.43,502,2020,12
2020-12-23,YYC-DT,IN_STORE,59,1617,80.87,1536,2020,12
2020-12-23,YYC-DT,ONLINE,32,854,42.71,811,2020,12
2020-12-23,YYC-NW,IN_STORE,47,1195,59.79,1135,2020,12
2020-12-23,YYC-NW,ONLINE,20,655,32.76,622,2020,12
2020-12-23,YYC-SE,IN_STORE,35,894,44.72,849,2020,12
2020-12-23,YYC-SE,ONLINE,13,606,30.3,575,2020,12
2020-12-24,YYC-DT,IN_STORE,53,1880,94.04,1786,2020,12
2020-12-24,YYC-DT,ONLINE,26,957,47.88,909,2020,12
2020-12-24,YYC-NW,IN_STORE,31,1324,66.23,1258,2020,12
2020-12-24,YYC-NW,ONLINE,19,758,37.9,720,2020,12
2020-12-24,YYC-SE,IN_STORE,44,1130,56.51,1073,2020,12
2020-12-24,YYC-SE,ONLINE,24,619,30.98,588,2020,12
2020-12-25,YYC-DT,IN_STORE,54,1764,88.24,1676,2020,12
2020-12-25,YYC-DT,ONLINE,31,959,47.97,911,2020,12
2020-12-25,YYC-NW,IN_STORE,38,1301,65.05,1235,2020,12
2020-12-25,YYC-NW,ONLINE,25,674,33.72,640,2020,12
2020-12-25,YYC-SE,IN_STORE,37,1074,53.74,1021,2020,12
2020-12-25,YYC-SE,ONLINE,16,585,29.25,555,2020,12
2020-12-26,YYC-DT,IN_STORE,65,1909,95.47,1813,2020,12
2020-12-26,YYC-DT,ONLINE,29,1011,50.59,961,2020,12
2020-12-26,YYC-NW,IN_STORE,40,1415,70.76,1344,2020,12
2020-12-26,YYC-NW,ONLINE,18,720,36.04,684,2020,12
2020-12-26,YYC-SE,IN_STORE,44,1257,62.88,1194,2020,12
2020-12-26,YYC-SE,ONLINE,24,588,29.44,559,2020,12
2020-12-27,YYC-DT,IN_STORE,62,1883,94.2,1789,2020,12
2020-12-27,YYC-DT,ONLINE,36,1051,52.57,998,2020,12
2020-12-27,YYC-NW,IN_STORE,40,1379,68.99,1310,2020,12
2020-12-27,YYC-NW,ONLINE,20,689,34.49,655,2020,12
2020-12-27,YYC-SE,IN_STORE,48,1231,61.58,1169,2020,12
2020-12-27,YYC-SE,ONLINE,16,610,30.5,579,2020,12
2020-12-28,YYC-DT,IN_STORE,54,1801,90.08,1711,2020,12
2020-12-28,YYC-DT,ONLINE,30,924,46.22,878,2020,12
2020-12-28,YYC-NW,IN_STORE,52,1226,61.33,1165,2020,12
2020-12-28,YYC-NW,ONLINE,27,703,35.18,668,2020,12
2020-12-28,YYC-SE,IN_STORE,37,1088,54.43,1034,2020,12
2020-12-28,YYC-SE,ONLINE,18,572,28.65,544,2020,12
2020-12-29,YYC-DT,IN_STORE,56,1759,88.0,1671,2020,12
2020-12-29,YYC-DT,ONLINE,24,928,46.43,882,2020,12
2020-12-29,YYC-NW,IN_STORE,30,1253,62.68,1190,2020,12
2020-12-29,YYC-NW,ONLINE,16,636,31.81,604,2020,12
2020-12-29,YYC-SE,IN_STORE,43,1079,53.95,1025,2020,12
2020-12-29,YYC-SE,ONLINE,15,555,27.78,527,2020,12
2020-12-30,YYC-DT,IN_STORE,47,1776,88.81,1687,2020,12
2020-12-30,YYC-DT,ONLINE,26,903,45.18,858,2020,12
2020-12-30,YYC-NW,IN_STORE,41,1169,58.45,1110,2020,12
2020-12-30,YYC-NW,ONLINE,16,638,31.94,606,2020,12
2020-12-30,YYC-SE,IN_STORE,25,1000,50.02,950,2020,12
2020-12-30,YYC-SE,ONLINE,14,489,24.45,464,2020,12
2020-12-31,YYC-DT,IN_STORE,44,1779,88.98,1690,2020,12
2020-12-31,YYC-DT,ONLINE,25,1010,50.5,959,2020,12
2020-12-31,YYC-NW,IN_STORE,36,1331,66.57,1264,2020,12
2020-12-31,YYC-NW,ONLINE,26,692,34.63,658,2020,12
2020-12-31,YYC-SE,IN_STORE,32,1057,52.86,1004,2020,12
2020-12-31,YYC-SE,ONLINE,22,589,29.49,560,2020,12
2021-01-01,YYC-DT,IN_STORE,31,1212,60.62,1151,2021,1
2021-01-01,YYC-DT,ONLINE,13,498,24.92,473,2021,1
2021-01-01,YYC-NW,IN_STORE,24,881,44.07,837,2021,1
2021-01-01,YYC-NW,ONLINE,10,336,16.81,319,2021,1
2021-01-01,YYC-SE,IN_STORE,23,765,38.27,727,2021,1
2021-01-01,YYC-SE,ONLINE,7,271,13.58,258,2021,1
2021-01-02,YYC-DT,IN_STORE,36,1430,71.52,1358,2021,1
2021-01-02,YYC-DT,ONLINE,15,624,31.22,593,2021,1
2021-01-02,YYC-NW,IN_STORE,37,1076,53.82,1022,2021,1
2021-01-02,YYC-NW,ONLINE,11,397,19.89,377,2021,1
2021-01-02,YYC-SE,IN_STORE,27,875,43.77,831,2021,1
2021-01-02,YYC-SE,ONLINE,13,369,18.48,351,2021,1
2021-01-03,YYC-DT,IN_STORE,37,1303,65.16,1238,2021,1
2021-01-03,YYC-DT,ONLINE,21,585,29.26,555,2021,1
2021-01-03,YYC-NW,IN_STORE,30,969,48.47,920,2021,1
2021-01-03,YYC-NW,ONLINE,10,323,16.18,307,2021,1
2021-01-03,YYC-SE,IN_STORE,28,782,39.13,743,2021,1
2021-01-03,YYC-SE,ONLINE,9,328,16.41,311,2021,1
2021-01-04,YYC-DT,IN_STORE,45,1308,65.41,1242,2021,1
2021-01-04,YYC-DT,ONLINE,15,600,30.01,570,2021,1
2021-01-04,YYC-NW,IN_STORE,41,987,49.4,938,2021,1
2021-01-04,YYC-NW,ONLINE,12,428,21.42,407,2021,1
2021-01-04,YYC-SE,IN_STORE,20,838,41.91,796,2021,1
2021-01-04,YYC-SE,ONLINE,10,302,15.14,287,2021,1
2021-01-05,YYC-DT,IN_STORE,41,1456,72.85,1384,2021,1
2021-01-05,YYC-DT,ONLINE,20,525,26.27,499,2021,1
2021-01-05,YYC-NW,IN_STORE,36,905,45.25,859,2021,1
2021-01-05,YYC-NW,ONLINE,10,387,19.36,367,2021,1
2021-01-05,YYC-SE,IN_STORE,27,824,41.25,783,2021,1
2021-01-05,YYC-SE,ONLINE,9,343,17.19,326,2021,1
2021-01-06,YYC-DT,IN_STORE,43,1387,69.36,1317,2021,1
2021-01-06,YYC-DT,ONLINE,16,510,25.53,485,2021,1
2021-01-06,YYC-NW,IN_STORE,25,995,49.77,945,2021,1
2021-01-06,YYC-NW,ONLINE,11,398,19.93,378,2021,1
2021-01-06,YYC-SE,IN_STORE,20,903,45.18,858,2021,1
2021-01-06,YYC-SE,ONLINE,11,371,18.56,352,2021,1
2021-01-07,YYC-DT,IN_STORE,34,1356,67.82,1288,2021,1
2021-01-07,YYC-DT,ONLINE,19,595,29.8,566,2021,1
2021-01-07,YYC-NW,IN_STORE,37,971,48.58,922,2021,1
2021-01-07,YYC-NW,ONLINE,15,439,22.0,417,2021,1
2021-01-07,YYC-SE,IN_STORE,21,868,43.44,825,2021,1
2021-01-07,YYC-SE,ONLINE,10,356,17.83,338,2021,1
